data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6289039,716,ZIM5400,5400,2016-07-06,2016,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,News24 (South Africa),Regional,More than 40 children in Zimbabwe have been admitted to hospital after inhaling teargas that police used inside their block of flats in Bulawayo. The incident took place when police responded to sporadic attacks by a group of young people during demonstrations against President Robert Mugabe two weeks ago.,0,1572403753,ZWE
6287349,716,ZIM5399,5399,2016-07-06,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Mercury (South Africa),Regional,"Protesters in Bulawayo blocked roads with burning tyres, torched vehicles, looted shops and fought running battles with anti-riot police.",0,1572403751,ZWE
5340163,716,ZIM5395,5395,2016-07-04,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),Taxi Drivers (Zimbabwe),5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Ruwa,-17.9000,31.2500,1,Herald (Zimbabwe),National,"In mass protest action in Ruwa, taxi operators were blocking roads using bricks, logs and granite rocks while others were burning tyres. Police had to use teargas and water cannons to disperse the violent hooligans who were toyi-toying along the roads harassing commuters.",0,1561469397,ZWE
5340164,716,ZIM5396,5396,2016-07-04,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),Taxi Drivers (Zimbabwe),5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Tafara-Mabvuku,-17.8353,31.2111,1,Herald (Zimbabwe),National,"In mass protest action in Mabvuku-Tafara, taxi operators were blocking roads using bricks, logs and granite rocks while others were burning tyres. Police had to use teargas and water cannons to disperse the violent hooligans who were toyi-toying along the roads harassing commuters.",0,1561469397,ZWE
5340165,716,ZIM5397,5397,2016-07-04,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),Taxi Drivers (Zimbabwe),5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Ruwa Local Board,Zimre Park,-17.8661,31.2136,1,Herald (Zimbabwe),National,"In mass protest action in Zimre Park, taxi operators were blocking roads using bricks, logs and granite rocks while others were burning tyres. Police had to use teargas and water cannons to disperse the violent hooligans who were toyi-toying along the roads harassing commuters.",0,1561469397,ZWE
5340166,716,ZIM5398,5398,2016-07-04,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),Taxi Drivers (Zimbabwe),5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Harare,Harare,Epworth Local Board,Epworth,-17.8794,31.1244,1,Herald (Zimbabwe); New Zimbabwe,National,Protesting taxi operators clashed with police in Epworth outside Harare. The police had to fire tears gas and water cannons after some officers were assaulted while protesters used missiles and blocked the roads.,0,1561469397,ZWE
6265699,716,ZIM5393,5393,2016-07-04,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),Taxi Drivers (Zimbabwe),5,,,0,50,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Hatfield,-17.8757,31.0921,1,eNCA (South Africa),Regional,"In Hatfield, taxi drivers and conductors blocked roads with stones and attacked any vehicles found ferrying people into town.",0,1572403716,ZWE
6258858,716,ZIM5392,5392,2016-07-04,2016,1,Protests,Peaceful protest,Protesters (Zimbabwe),Taxi Drivers (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Daily News (South Africa),Regional,Bulawayo public transport operators parked their vehicles in protest against police brutality on the streets of the city.,0,1572403708,ZWE
6245062,716,ZIM5394,5394,2016-07-04,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),Taxi Drivers (Zimbabwe),5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Mabvuku,-17.8500,31.1833,1,Herald (Zimbabwe); Mercury (South Africa),National-Regional,Police arrested at least 100 residents and minibus taxi drivers in Mabvuku suburb. Some of the protesters were injured when riot police set dogs on them and it is reported that rioters allegedly stoned the police and damaged their vehicle.,0,1572403629,ZWE
6975086,716,ZIM5390,5390,2016-07-01,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,,,0,50,Southern Africa,Zimbabwe,Matabeleland South,Beitbridge West,Beitbridge Town Council,Beitbridge,-22.2167,29.9833,1,News24 (South Africa),Regional,Zimbabwes army was deployed in the restive border town of Beitbridge where protesters angry about a new ban on imports set on fire a warehouse belonging to the state revenue authority.,0,1583194173,ZWE
4807617,716,ZIM5391,5391,2016-07-01,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,,,0,50,Southern Africa,Zimbabwe,Manicaland,Makoni,Makoni RDC,Rusape,-18.7333,32.0333,1,Manica Post,Subnational,"In Rusape, angry residents barricaded roads with huge stones and logs protesting over dusty red soils being used by the local authority to refill retarded earth roads.",0,1552577196,ZWE
5917405,716,ZIM5389,5389,2016-06-27,2016,1,Protests,Peaceful protest,Protesters (Zimbabwe),Christian Group (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,New Zimbabwe; VOA,National-International,"Members of various church organizations, under the banner of the Prayer Network of Zimbabwe, staged a peaceful demonstration in Harare demanding the resignation of Primary and Secondary Education Minister Lazarus Dokora over the government's introduction of the national pledge in schools.",0,1567462455,ZWE
5340159,716,ZIM5388,5388,2016-06-27,2016,1,Protests,Protest with intervention,Protesters (Zimbabwe),BUYA: Bulawayo Youth Arise,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,New Zimbabwe; Newsday (Zimbabwe),National,Police arrested at least 30 Bulawayo youth members of the Bulawayo Youth Arise (BUYA) group who were protesting against grinding poverty and joblessness they blamed on President Robert Mugabe's government.,0,1561469397,ZWE
6289041,716,ZIM5387,5387,2016-06-26,2016,1,Protests,Protest with intervention,Protesters (Zimbabwe),Journalists (Zimbabwe),6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,News24 (South Africa),Regional,Police in Zimbabwe detained five journalists covering another protest against Vice President Phelekezela Mphokos one-and-a-half-year stay in a luxury hotel in Harare. There are also claims that up to three activists were also picked up at the demonstation.,0,1572403753,ZWE
7059494,716,ZIM5386,5386,2016-06-25,2016,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),PF: People First,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Peace Project,Local partner-Other,"On 25 June, members of ZimPF were reportedly assaulted by suspected Zanu PF supporters accusing them of attending the ZimPF rally",0,1586810324,ZWE
5340156,716,ZIM5385,5385,2016-06-25,2016,1,Riots,Mob violence,Rioters (Zimbabwe),PF: People First,5,Rioters (Zimbabwe),PF: People First,5,55,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,New Zimbabwe,National,Youth supporters of the opposition Zimbabwe People First (ZimPF) brawled over t-shirts at the partys Harare provincial rally. Clashes broke out when t-shirts branded with ZimPF leader Joice Mujurus face were being distributed around mid-day.,0,1561469397,ZWE
5757215,716,ZIM5384,5384,2016-06-24,2016,1,Protests,Protest with intervention,Protesters (Zimbabwe),ROHR: Restoration of Human Rights Zimbabwe; NAVUZ: National Vendors Union of Zimbabwe,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Bulawayo24,National,"Scores of human rights activists under the banners of ROHR Zimbabwe, NAVUZ and TAJAMUKA held a peaceful demonstratin in Harare over the 550-day stay of the Vice-Preisdent in the Rainbow hotel. Police arrived at the scene and attacked the demonstrators with baton sticks before violently bundling some of them into Police trucks.",0,1567462143,ZWE
6975078,716,ZIM5383,5383,2016-06-21,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,New Zimbabwe,National,Clashes between Masvingo municipal police and local vendors nearly turned fatal after a council official was hacked with a machete by a trader protesting the confiscation of his wares.,0,1583194173,ZWE
6975885,716,ZIM5382,5382,2016-06-21,2016,1,Protests,Peaceful protest,Protesters (Zimbabwe),Students (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Matabeleland North,Lupane West,Kusile RDC,Lupane,-18.9333,27.7667,1,Southern Eye,National,Lupane State University (LSU) students reportedly held a mini-protest demanding their meal allowances following their participation at the college and university sports games in Bulawayo.,0,1583194176,ZWE
6974506,716,ZIM5381,5381,2016-06-20,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,,,0,50,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Bulawayo24,National,A Masvingo bank branch has reportedly been burnt by angry depositors as the branch ran out of cash with scores of people in the queue.,0,1583194170,ZWE
5340154,716,ZIM5380,5380,2016-06-20,2016,1,Protests,Protest with intervention,Protesters (Zimbabwe),,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwean,National,Police dispersed Africa Unity Square protesters who had regrouped and resumed their demonstration. The activists claimed that police officers beat them up during the raid leaving many of their number with minor injuries.,0,1561469397,ZWE
7059495,716,ZIM5379,5379,2016-06-19,2016,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Rioters (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),5,55,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Kambuzuma,-17.8552,30.9672,1,Zimbabwe Peace Project,Local partner-Other,"There was chaos in Kambuzuma on the afternoon of 19 June after Zanu PF and MDCT youths clashed, resulting in several injuries.",0,1586810324,ZWE
5757301,716,ZIM5378,5378,2016-06-18,2016,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Bulawayo24,National,A Harare man has been attacked and injured by Zanu PF supporters for trying to speak against the Local Government bill in Harare.,0,1567462143,ZWE
5923218,716,ZIM5377,5377,2016-06-18,2016,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction); Journalists (Zimbabwe),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Highfield,-17.8858,30.9919,1,Zimbabwean,National,"A private media journalist and scores of MDC-T supporters were assaulted and forced to flee for their after being attacked by Zanu PF activists in Highfields, Harare.",0,1567465459,ZWE
7059496,716,ZIM5376,5376,2016-06-17,2016,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Mashonaland Central,Bindura South,Bindura Municipality,Bindura,-17.2964,31.3297,1,Zimbabwe Peace Project,Local partner-Other,Zanu PF youths were reportedly in the streets in ward 12 of Progress and Garikai suburbs on 17 June 2016 in Bindura North,0,1586810324,ZWE
5340149,716,ZIM5375,5375,2016-06-16,2016,2,Protests,Peaceful protest,Protesters (Zimbabwe),,6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Newsday (Zimbabwe),National,"An 18-member group, representing all State universities, protested at offices at New Government Complex in Harare demanding payment of their 2015 bonuses and outstanding salaries for the past year.",0,1561469397,ZWE
5340147,716,ZIM5373,5373,2016-06-15,2016,2,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwean,National,Using bricks rowdy youths aligned to the ZANU-PF attacked three members of the Southlea Park Home Owners Associations leadership. The injured were taken to a local clinic for medical attention after reporting the case to Mbudzi police base in Harare.,0,1561469397,ZWE
5340148,716,ZIM5374,5374,2016-06-15,2016,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Zengeza,-17.9939,31.0481,1,Zimbabwean,National,"Some Harare councillors were forced to flee after they were attacked in Highfields, Harare during the same Parliamentary Local Government Laws Amendment Bill hearing.",0,1561469397,ZWE
5869865,716,ZIM5372,5372,2016-06-13,2016,1,Protests,Peaceful protest,Protesters (Zimbabwe),,6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Southern Eye,National,About 40 activists braved the cold weather and took part in the protest in continuation of the Occupy city hall campaign.,0,1567462282,ZWE
5869880,716,ZIM5371,5371,2016-06-11,2016,1,Protests,Peaceful protest,Protesters (Zimbabwe),,6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Southern Eye,National,A Group of anti-government protestors camped at the City Hall in Bulawayo to kick off a Occupy City Hall campaign.,0,1567462282,ZWE
7059497,716,ZIM5370,5370,2016-06-09,2016,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Epworth Local Board,Epworth,-17.8794,31.1244,1,Zimbabwe Peace Project,Local partner-Other,It is reported that Zanu PF youths assaulted the people who were going round Epworth calling for a meeting to be held.,0,1586810324,ZWE
5917404,716,ZIM5369,5369,2016-06-09,2016,1,Protests,Protest with intervention,Protesters (Zimbabwe),ZAA: Zimbabwe Activists Alliance; ZWIPA: Zimbabwe Women in Politics Allaince; ZINASU: Zimbabwe National Students Union,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwean; Zimbabwe Situation,Other-National,"During a 16-day demonstration by members of the Zimbabwe Activists Alliance, Zimbabwe Women in Politics Allaince and the Zimbabwe National Students Union took part in the protest.Activists were rounded and arrested while they were holding a vigil in Africa Unity Square.",0,1567462455,ZWE
7059498,716,ZIM5368,5368,2016-06-06,2016,1,Riots,Violent demonstration,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,,,0,50,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Ruwa,-17.9000,31.2500,1,Zimbabwe Peace Project,Local partner-Other,"On 6 June at Ruwa, Goromonzi South there was a demonstration by youths aligned to ZANU-PF. The youths smashed town council vehicles until the offices were closed.",0,1586810324,ZWE
5917403,716,ZIM5367,5367,2016-06-04,2016,1,Protests,Protest with intervention,Protesters (Zimbabwe),ZAA: Zimbabwe Activists Alliance; ZWIPA: Zimbabwe Women in Politics Allaince; ZINASU: Zimbabwe National Students Union,6,Unidentified Armed Group (Zimbabwe),,3,36,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwean; Zimbabwe Situation,Other-National,"Members of the Zimbabwe Activists Alliance, Zimbabwe Women in Politics Allaince and the Zimbabwe National Students Union taking part in a sit-in at unity square against Mugabe have their belongings stolen and identities checked by unidentified individuals believed to be state agents. Some demonstrators taking part in the sit-in are harrassed but no serious injuries are reported.",0,1567462455,ZWE
7059499,716,ZIM5366,5366,2016-06-02,2016,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Rioters (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),5,55,Southern Africa,Zimbabwe,Mashonaland West,Makonde,Chinhoyi Municipality,Chinhoyi,-17.3666,30.2000,1,Zimbabwe Peace Project,Local partner-Other,"At the funeral of the late prominent businessman Joseph Kudzi Marumahoko who was declared a liberation war hero, Zanu PF activists clashed with MDC-T supporters who on 2 June 2016 in ward 4 Chinhoyi district",0,1586810324,ZWE
